"10341";"Jensen";"Mohamed";"1950-2-11";"Bamseveien 106";"";"";""
"10342";"Lund";"Storm";"1942-28-8";"Svedjanvegen 14";"";"";""
"10343";"Normann";"Jørgen";"1939-23-8";"Kleivmyrvegen 64";"";"";""
"10344";"Tollefsen";"Isaac";"1958-6-7";"Sykehusveien 228";"";"";""
"10345";"Skaug";"Ole";"1979-9-4";"Kvernhusvegen 186";"";"";""
"10346";"Aulie";"Emil";"1990-26-8";"Skjærgårdsveien 11";"";"";""
"10347";"Heggen";"Thea";"1950-26-10";"Grubegata 102";"";"";""
"10348";"Solli";"Eline";"1963-10-4";"Sommerfeldts gate 240";"";"";""
"10349";"Bergem";"Oliver";"1938-18-6";"Rognalleen 248";"";"";""
"10350";"Finstad";"Selma";"1960-11-1";"Jørgen C Knudsens veg 80";"";"";""
"10351";"Braut";"Mille";"1980-23-9";"Myrullveien 60";"";"";""
"10352";"Pedersen";"Alexander";"1975-9-10";"Øvre Høn terrasse 75";"";"";""
"10353";"Larsen";"Isak";"1972-3-11";"Liljevegen 202";"";"";""
"10354";"Aanes";"Ludvig";"1935-20-12";"Synnøves veg 32";"";"";""
"10355";"Gulbrandsen";"Alex";"1998-14-6";"Syftesokveien 214";"";"";""
"10356";"Øverby";"Selma";"1990-27-9";"Petersplass 86";"";"";""
"10357";"Bækken";"Amalie";"1998-11-10";"Brannhaugen 162";"";"";""
"10358";"Hansen";"Thomas";"1964-29-4";"Jernverksgata 228";"";"";""
"10359";"Bjørn";"Isabell";"1934-5-3";"Monsbakken 52";"";"";""
"10360";"Eriksen";"Leon";"1985-13-6";"Stokkanhaugen 220";"";"";""
"10361";"Yri";"Ida";"1952-28-1";"Sildrevegen 148";"";"";""
"10362";"Borgersen";"Elliot";"1968-31-8";"Kanalveien 29";"";"";""
"10363";"Ervik";"Kristian";"1984-21-11";"Harhauggata 228";"";"";""
"10364";"Sørensen";"Emilian";"1948-16-5";"Orreveien 141";"";"";""
"10365";"Helland";"Noah";"1984-9-10";"Urdveien 243";"";"";""
"10366";"Halseth";"Frida";"1985-14-5";"Konkoigata 158";"";"";""
"10367";"Arntsen";"Ludvig";"1959-23-3";"Knut Johnsens vei 197";"";"";""
"10368";"Larsen";"Erle";"1991-2-11";"Halsvegen 216";"";"";""
"10369";"Jensen";"Liam";"1995-9-6";"Bakkelundveien 132";"";"";""
"10370";"Hunstad";"Kristiane";"1973-6-10";"Liaveien 102";"";"";""
"10371";"Olsen";"Christian";"1961-19-4";"Noltens vei 181";"";"";""
"10372";"Røren";"John";"1996-29-1";"Naustveien 47";"";"";""
"10373";"Olsen";"Eirik";"1948-30-4";"Bergerveien 81";"";"";""
"10374";"Møgster";"Isabella";"1942-30-10";"Midtre Tuft 24";"";"";""
"10375";"Olsen";"Johannes";"1960-28-3";"Langsethvegen 85";"";"";""
"10376";"Rønningen";"Leah";"1954-30-7";"Kalvskinnsgata 24";"";"";""
"10377";"Gilde";"Eiril";"1960-24-3";"Sildråpevegen 44";"";"";""
"10378";"Tønnessen";"Elina";"1997-20-5";"Fastings gate 186";"";"";""
"10379";"Jakobsen";"Aisha";"1956-30-8";"Tønsnesvegen 155";"";"";""
"10380";"Thoresen";"Fredrik";"1939-23-3";"Jakob Vingsands veg 228";"";"";""
"10381";"Landsem";"Signe";"1984-5-6";"Kremlestien 224";"";"";""
"10382";"Bjerkelund";"Aksel";"1990-30-5";"Ringduevegen 250";"";"";""
"10383";"Iversen";"Sofia";"1945-4-5";"Skrubbhågvegen 30";"";"";""
"10384";"Ressem";"Jonathan";"1952-15-12";"Libakken 13";"";"";""
"10385";"Svensson";"Silje";"1933-16-10";"Tiurvegen 5";"";"";""
"10386";"Skeie";"Gustav";"1973-1-10";"Søreidåsen 156";"";"";""
"10387";"Karlsen";"Lucas";"1956-16-2";"Nedre Rishalla 139";"";"";""
"10388";"Negård";"Eleah";"1959-29-7";"Hammerlia 21";"";"";""
"10389";"Jørgensen";"Lucas";"1990-22-9";"Tunet 140";"";"";""
"10390";"Nilsen";"Aryan";"1968-15-1";"Sagmoen 165";"";"";""
"10391";"Sandberg";"Victoria";"1949-27-12";"Klefstadhaugen 154";"";"";""
"10392";"Moen";"Herman";"1946-12-10";"Lyngmovegen 108";"";"";""
"10393";"Olsen";"Milla";"1951-9-5";"Reichweins gate 184";"";"";""
"10394";"Madsen";"Edvin";"1975-1-5";"Marihandstien 73";"";"";""
"10395";"Kleiven";"Martinius";"1985-14-11";"Vestern 70";"";"";""
"10396";"Wiken";"Daniella";"1978-8-2";"Flatevad 16";"";"";""
"10397";"Engebakken";"Mina";"1940-27-1";"Vestre Hatlaåsen 211";"";"";""
"10398";"Hansen";"Lars";"1986-2-3";"Bjørkestien 18";"";"";""
"10399";"Thorsen";"Ask";"1949-7-12";"Fjellknattveien 80";"";"";""
"10400";"Aga";"Sofie";"1970-17-2";"Hammersenggutua 198";"";"";""
"10401";"Fevang";"Adrian";"1958-5-9";"Foreningsgaten 118";"";"";""
"10402";"Håland";"Cornelia";"1968-4-7";"Orkdølavegen 141";"";"";""
"10403";"Flaten";"Jonah";"1975-18-12";"Fleskerudveien 58";"";"";""
"10404";"Westad";"Nora";"1976-27-8";"Mauds vei 92";"";"";""
"10405";"Herdlevær";"Samuel";"1953-21-10";"Øytunveien 86";"";"";""
"10406";"Bråthen";"Daniel";"1997-16-4";"Ullerålsgata 35";"";"";""
"10407";"Nordeng";"Helena";"1948-29-11";"Åsveien 61";"";"";""
"10408";"Skoge";"Samira";"1935-28-4";"Kjørbekkdalen 19";"";"";""
"10409";"Bøe";"Johanne";"1935-11-3";"Skolestredet 141";"";"";""
"10410";"Haugland";"Helin";"1993-7-2";"Skiviklia 99";"";"";""
"10411";"Teigen";"Sara";"1959-8-5";"Sommerroåsen 210";"";"";""
"10412";"Selnes";"Mira";"1975-28-3";"Havertveien 225";"";"";""
"10413";"Andersen";"Anton";"1968-26-2";"Storemyrvegen 192";"";"";""
"10414";"Wolden";"Emilie";"1948-29-8";"Reidar Sendemanns gate 243";"";"";""
"10415";"Olafsen";"Mikkel";"1970-18-9";"Dronning Åstas gate 67";"";"";""
"10416";"Dale";"Oda";"1944-17-4";"Arbeidersamfunnets plass 202";"";"";""
"10417";"Gundersen";"Ludvig";"1940-15-6";"Mellombølgen 186";"";"";""
"10418";"Buan";"Ada";"1981-9-1";"Olleveien 114";"";"";""
"10419";"Pham";"Marius";"1994-13-7";"Stubbeløkkveien 21";"";"";""
"10420";"Husevåg";"Ida";"1962-13-5";"Skjellestadjordet 136";"";"";""
"10421";"Forbord";"Oliver";"1997-19-11";"Libakkfaret 151";"";"";""
"10422";"Soldal";"Malin";"1954-20-9";"Blåklokkeveien 46";"";"";""
"10423";"Midtun";"Tommy";"1934-19-3";"Kobbervikdalen 72";"";"";""
"10424";"Stokke";"Rakel";"1996-24-2";"Sandbekkveien 99";"";"";""
"10425";"Kvammen";"Malin";"1983-16-10";"Snarestien 107";"";"";""
"10426";"Vo";"Marcus";"1937-29-7";"Kortbølgen 51";"";"";""
"10427";"Hansen";"Vilje";"1979-24-6";"Strømsdalen 23";"";"";""
"10428";"Dahle";"William";"1988-29-10";"Frydenberggata 174";"";"";""
"10429";"Pedersen";"Emma";"1945-28-5";"Smølaveien 136";"";"";""
"10430";"Syed";"Isabella";"1982-20-4";"Traudalen 95";"";"";""
"10431";"Bjerkestrand";"Håvard";"1960-3-5";"Kilen 225";"";"";""
"10432";"Wennevold";"Linnea";"1972-6-10";"Krokhallet 80";"";"";""
"10433";"Jacobsen";"William";"1945-25-8";"Skogløkken 227";"";"";""
"10434";"Skeie";"Weronika";"1937-30-8";"Rådhustunet 151";"";"";""
"10435";"Vatle";"Noah";"1996-7-9";"Dr. Harboes gate 98";"";"";""
"10436";"Mjøen";"Ingrid";"1945-5-5";"Løkkåsveien 231";"";"";""
"10437";"Edvartsen";"Siren";"1962-28-3";"Jadarveien 178";"";"";""
"10438";"Sørensen";"Alma";"1934-27-4";"Brånåstoppen 222";"";"";""
"10439";"Bolstad";"Odin";"1978-31-3";"Hammens vei 228";"";"";""
"10440";"Simonsen";"Sara";"1972-8-7";"Skrabben 201";"";"";""
"10441";"Bjørnstad";"Liam";"1978-26-6";"Framnesveien 154";"";"";""
"10442";"Brevik";"Eline";"1980-19-8";"Blindheimsnesvegen 95";"";"";""
"10443";"Kristiansen";"Hannah";"1990-30-11";"Bordvedaven 151";"";"";""
"10444";"Pedersen";"Christian";"1981-1-8";"Kråkenesveien 100";"";"";""
"10445";"Ulseth";"Mathias";"1991-2-5";"Vestre Tunhøgda 177";"";"";""
"10446";"Knudsen";"Nora";"1987-17-3";"Søndre Møhlenprisveien 155";"";"";""
"10447";"Wickstrøm";"Mathea";"1967-29-7";"Alstadveien 183";"";"";""
"10448";"Austad";"Julie";"1983-13-1";"Orionvegen 156";"";"";""
"10449";"Kristensen";"Christoffer";"1939-28-9";"Sperrebakken 3";"";"";""
"10450";"Andersen";"Solveig";"1935-5-3";"Pleierveien 72";"";"";""
"10451";"Sjøberg";"Isabell";"1961-4-9";"Lade allé 232";"";"";""
"10452";"Netland";"Mina";"1964-4-3";"Hirsch Komissars veg 28";"";"";""
"10453";"Jacobsen";"Aleksander";"1979-1-4";"Tverrveien 167";"";"";""
"10454";"Storås";"Aksel";"1948-19-2";"Hans Nielsen Hauges gate 112";"";"";""
"10455";"Frøyen";"Lars";"1979-7-10";"Vollveien 161";"";"";""
"10456";"Johansen";"Oskar";"1942-26-5";"Kongleveien 194";"";"";""
"10457";"Nilsen";"Oskar";"1971-23-3";"Ranheimshøgda 149";"";"";""
"10458";"Aarrestad";"Christian";"1983-9-10";"Neslia 194";"";"";""
"10459";"Myklebust";"Elias";"1964-30-12";"Prost Kløvstads gate 60";"";"";""
"10460";"Roald";"Alvin";"1945-23-8";"Styggdal 186";"";"";""
"10461";"Aarskog";"Iben";"1946-17-6";"Solsletta 198";"";"";""
"10462";"Grimstad";"Daniel";"1968-5-7";"Øvregaten 181";"";"";""
"10463";"Jenssen";"Sunniva";"1971-27-4";"Vetnesveien 134";"";"";""
"10464";"Lunden";"Kamil";"1979-9-12";"Trompeten 82";"";"";""
"10465";"Hovde";"Ida";"1963-3-8";"Fjellvegen 105";"";"";""
"10466";"Augestad";"Theo";"1943-9-6";"Maristuen 116";"";"";""
"10467";"Christophersen";"Maja";"1976-11-4";"Sverdrups gate 15";"";"";""
"10468";"Høivik";"Aksel";"1943-11-1";"Møllendalsveien 82";"";"";""
"10469";"Kværner";"Siri";"1941-27-9";"Gamle Gravåsvegen 216";"";"";""
"10470";"Myran";"Isabel";"1959-17-5";"Gunnlaugs vei 244";"";"";""
"10471";"Samuelsen";"Lucas";"1979-3-5";"Lågalia 84";"";"";""
"10472";"Finnesand";"Julia";"1988-26-4";"Andreas Nygaards vei 241";"";"";""
"10473";"Lundh";"Aksel";"1983-17-5";"Bakkalykkja 244";"";"";""
"10474";"Smestad";"Evelina";"1988-24-11";"Odins veg 183";"";"";""
"10475";"Jordal";"Bartosz";"1933-22-9";"Nordahl Griegs vei 89";"";"";""
"10476";"Lund";"Nora";"1956-14-2";"Landerokollen 8";"";"";""
"10477";"Holth";"Khadija";"1980-8-5";"Hulveien 177";"";"";""
"10478";"Kile";"Erle";"1979-28-2";"Strandveien 176";"";"";""
"10479";"Høie";"Abdi";"1983-22-10";"Balders gate 23";"";"";""
"10480";"Lorentzen";"Victoria";"1987-30-5";"Bevervegen 85";"";"";""
"10481";"Fjeld";"Emilie";"1940-8-7";"Høgevollstubben 85";"";"";""
"10482";"Grønhaug";"Brage";"1972-21-4";"Birgittas gate 224";"";"";""
"10483";"Jensen";"Emilie";"1983-25-10";"Reistadveien 154";"";"";""
"10484";"Aasen";"Theodor";"1993-12-2";"Vinsnesveien 147";"";"";""
"10485";"Aleksandersen";"Synne";"1989-6-4";"Gamlelinja 115";"";"";""
"10486";"Fossum";"Philip";"1969-21-7";"Anton Bergs veg 129";"";"";""
"10487";"Næss";"Anne";"1940-29-1";"Mobakken 24";"";"";""
"10488";"Samuelsen";"Theo";"1979-24-10";"Måsevegen 21";"";"";""
"10489";"Moe";"Nora";"1953-6-5";"St Hansvegen 23";"";"";""
"10490";"Braathen";"Sander";"1963-23-12";"Bråtan 148";"";"";""
"10491";"Olsen";"Solveig";"1955-17-7";"Åsheimveien 35";"";"";""
"10492";"Wille";"Mina";"1936-1-3";"Fossekallen 112";"";"";""
"10493";"Amundsen";"Leah";"1979-8-9";"Hasselveien 28";"";"";""
"10494";"Dalland";"Nathaniel";"1985-29-4";"Kornblomstsvingen 244";"";"";""
"10495";"Nordvik";"Linnea";"1970-21-2";"Sjåvikvegen 33";"";"";""
"10496";"Knutsen";"Hanna";"1957-11-2";"Myrvegen 52";"";"";""
"10497";"Pedersen";"Vilde";"1964-4-7";"Linehøyden 233";"";"";""
"10498";"Reinertsen";"Kaja";"1945-11-12";"Sophie Radichs vei 92";"";"";""
"10499";"Haldorsen";"Malik";"1989-1-3";"Buhusheia 29";"";"";""
"10500";"Rasmussen";"Linus";"1951-13-4";"Lundeveien 212";"";"";""
"10501";"Nygård";"Elias";"1960-31-10";"Rustadveien 178";"";"";""
"10502";"Lunde";"Kristoffer";"1949-12-2";"Skauveien 61";"";"";""
"10503";"Farstad";"Joakim";"1996-30-7";"Løkkeveien 25";"";"";""
"10504";"Østberg";"Karen";"1980-13-9";"Stien 183";"";"";""
"10505";"Grønhaug";"Hannah";"1995-26-11";"Storåkeren 246";"";"";""
"10506";"Dale";"Thea";"1976-7-2";"Lynghaugen 212";"";"";""
"10507";"Høydal";"Kaja";"1961-5-4";"Rundehaugen 68";"";"";""
"10508";"Kleiven";"Astrid";"1946-22-11";"Steintangvegen 59";"";"";""
"10509";"Robertsen";"Alexander";"1963-30-5";"Midtgata 27";"";"";""
"10510";"Rørvik";"Aleksander";"1974-3-7";"Fløyfjellet 215";"";"";""
"10511";"Borgersen";"Anna";"1999-26-8";"Fagerlibakken 163";"";"";""
"10512";"Nerdal";"Noah";"1939-10-10";"Myrbakken 89";"";"";""
"10513";"Aspen";"Aksel";"1988-22-12";"Granmovegen 202";"";"";""
"10514";"Fredriksen";"Andrea";"1951-11-1";"Bjørkveien 68";"";"";""
"10515";"Bakken";"Tobias";"1972-5-8";"Tore Hunds vei 84";"";"";""
"10516";"Johnsen";"Bertine";"1947-1-12";"Lundsalleen 95";"";"";""
"10517";"Ødegaard";"Mathilde";"1953-4-5";"Heggestien 137";"";"";""
"10518";"Nelson";"Erlend";"1955-15-6";"Rosenlundveien 58";"";"";""
"10519";"Kristiansen";"Mia";"1987-13-8";"Solbergåsen 155";"";"";""
"10520";"Breivik";"Kevin";"1946-26-3";"Fjellvegen 165";"";"";""
"10521";"Sunde";"Sondre";"1938-17-9";"Nedre Kirkeby vei 53";"";"";""
"10522";"Hjortland";"Bettina";"1938-1-1";"Prestegårdsvegen 43";"";"";""
"10523";"Stensen";"Ragnhild";"1936-2-12";"Kirkeveien 99";"";"";""
"10524";"Paulsen";"Maria";"1998-20-8";"Kongeveien 148";"";"";""
"10525";"Grønås";"Solan";"1952-27-11";"Janaflaten 114";"";"";""
"10526";"Vist";"Victoria";"1958-30-6";"Bolgaveien 158";"";"";""
"10527";"Hannestad";"Jonas";"1960-21-8";"Sigrids vei 69";"";"";""
"10528";"Myrvoll";"Levi";"1982-8-2";"Ursinsvei 100";"";"";""
"10529";"Brox";"Emilio";"1983-4-12";"Hanna Winsnes gate 194";"";"";""
"10530";"Edvardsen";"Camilla";"1940-17-1";"Th Widdings veg 78";"";"";""
"10531";"Nygård";"Sigve";"1965-26-10";"Haugesundsgata 64";"";"";""
"10532";"Olsen";"Lina";"1948-18-8";"Steintangvegen 70";"";"";""
"10533";"Hansen";"Alma";"1971-8-11";"Skråningen 134";"";"";""
"10534";"Eide";"Tonje";"1953-9-6";"Hans Nielsen Hauges gate 181";"";"";""
"10535";"Klungland";"Kaja";"1982-7-10";"Idubakken 219";"";"";""
"10536";"By";"Oliver";"1962-30-5";"Asphågen 42";"";"";""
"10537";"Sundet";"Isa";"1987-17-9";"Slottsveien 135";"";"";""
"10538";"Dimmen";"Sarah";"1992-17-4";"Kringsjåveien 204";"";"";""
"10539";"Pedersen";"William";"1996-10-2";"Huldrestien 176";"";"";""
"10540";"Turøy";"Malin";"1963-6-4";"Jegergata 45";"";"";""
"10541";"Tveter";"Johanne";"1936-13-5";"Oterveien 236";"";"";""
"10542";"Gundersen";"Nicklas";"1976-10-5";"Svalbard plass 20";"";"";""
"10543";"Grønlie";"Vegard";"1950-4-11";"Lien 101";"";"";""
"10544";"Øvrevik";"Dennis";"1953-4-10";"Vågeveien 159";"";"";""
"10545";"Nordli";"Medina";"1959-29-11";"Vinkelveien 113";"";"";""
"10546";"Bentzen";"Martin";"1999-22-6";"Erik Pontoppidans gate 111";"";"";""
"10547";"Aspen";"Tobias";"1970-16-8";"Stovner Senter 157";"";"";""
"10548";"Mathisen";"Adam";"1937-18-5";"Tveterveien 158";"";"";""
"10549";"Iversen";"Emma";"1950-17-1";"Kikkutveien 183";"";"";""
"10550";"Andersen";"Helene";"1999-10-2";"Hagamyrane 216";"";"";""
"10551";"Andersen";"Elise";"1962-16-4";"Olaus Fjørtofts veg 189";"";"";""
"10552";"Vik";"Nathalie";"1966-3-11";"Trollveien 132";"";"";""
"10553";"Simonsen";"Nikolai";"1933-22-7";"Vestre Skjoldlien 235";"";"";""
"10554";"Haug";"Rebecca";"1978-8-5";"Sandvollveien 11";"";"";""
"10555";"Dale";"Amanda";"1967-27-11";"Holmengata 30";"";"";""
"10556";"Årseth";"Benjamin";"1984-14-10";"Nymoens Torg 230";"";"";""
"10557";"Lian";"Jo";"1981-27-2";"Nyvegen 22";"";"";""
"10558";"Aase";"Aron";"1988-26-8";"Semsbyveien 36";"";"";""
"10559";"Pedersen";"Agnes";"1955-8-4";"Blokkhusgata 115";"";"";""
"10560";"Larsen";"Jakob";"1979-11-10";"Amund Hellands vei 247";"";"";""
"10561";"Stavland";"Stina";"1963-20-1";"Pukerudveien 173";"";"";""
"10562";"Bjørgum";"Katharina";"1975-6-12";"Brunesveien 105";"";"";""
"10563";"Aune";"Kasper";"1948-18-1";"Thorsesmauet 223";"";"";""
"10564";"Nesset";"Linnea";"1963-13-4";"Fredvang Allè 133";"";"";""
"10565";"Ottesen";"Mathias";"1983-6-10";"Bjørgefaret 147";"";"";""
"10566";"Pedersen";"Jan";"1995-7-1";"Sponhoggbakken 212";"";"";""
"10567";"Solvang";"Daniel";"1988-22-12";"Karusveien 105";"";"";""
"10568";"Svensli";"Torstein";"1989-26-9";"Gamleveien 94";"";"";""
"10569";"Christiansen";"Theo";"1947-15-1";"Porsholen 98";"";"";""
"10570";"Hansen";"Nikolai";"1953-9-10";"Sivs veg 244";"";"";""
"10571";"Farooq";"Anniken";"1967-6-10";"Bøygen 247";"";"";""
"10572";"Apeland";"Herman";"1944-18-10";"Ospestien 202";"";"";""
"10573";"Jørgensen";"Samuel";"1949-17-5";"Sognaveien 53";"";"";""
"10574";"Brenne";"Abdi";"1959-29-12";"Victorias vei 192";"";"";""
"10575";"Ramsvik";"Ella";"1984-2-4";"Bjerkestrandveien 245";"";"";""
"10576";"Alexandersen";"Leah";"1958-21-6";"Arenfeldts vei 219";"";"";""
"10577";"Olsen";"Karianne";"1947-22-8";"Hospitalsløkkan 101";"";"";""
"10578";"Berg";"Daniel";"1971-7-4";"Øvre Huseby 103";"";"";""
"10579";"Johansen";"Oliwier";"1953-12-7";"Lyngveien 128";"";"";""
"10580";"Rabben";"Amine";"1979-31-12";"Nattlysveien 239";"";"";""
"10581";"Aadland";"Heidi";"1992-8-12";"Otto Sverdrups vei 40";"";"";""
"10582";"Fagerhaug";"Nora";"1940-11-6";"Inger Floods veg 88";"";"";""
"10583";"Øiestad";"Synnøve";"1940-27-8";"Hallingstad 215";"";"";""
"10584";"Dale";"Dina";"1969-20-12";"Svaebakken 169";"";"";""
"10585";"Antonsen";"Ida";"1943-15-4";"Lagervegen 160";"";"";""
"10586";"Amundsen";"Sara";"1936-8-7";"Hagasvingen 127";"";"";""
"10587";"Naas";"Gabriel";"1982-21-11";"Aasmund Vinjes vei 39";"";"";""
"10588";"Støa";"Olav";"1959-9-11";"Hovlandvegen 130";"";"";""
"10589";"Vangen";"Leo";"1986-14-7";"Søndre Frydenbergvei 170";"";"";""
"10590";"Grønning";"Emilie";"1970-19-1";"Eivind Olsens vei 204";"";"";""
"10591";"Alsaker";"Daniel";"1980-17-10";"Risøy 76";"";"";""
"10592";"Hanssen";"Lilly";"1961-8-8";"Gartnerivegen 32";"";"";""
"10593";"Vaksdal";"Marcus";"1982-19-4";"Falsens vei 185";"";"";""
"10594";"Abrahamsen";"Zuzanna";"1947-9-8";"Engvegen 209";"";"";""
"10595";"Bakke";"Kaja";"1934-22-3";"Kruttveien 71";"";"";""
"10596";"Lund";"Conrad";"1999-15-12";"Remviksletta 177";"";"";""
"10597";"Blom";"Hanna";"1933-23-10";"Kongleveien 203";"";"";""
"10598";"Karlsen";"Stella";"1970-23-5";"Trolldalsveien 244";"";"";""
"10599";"Aadland";"Tobias";"1968-30-9";"Maugestenveien 168";"";"";""
"10600";"Johansen";"Hannah";"1993-5-1";"Hustofta 41";"";"";""
"10601";"Berger";"Celine";"1984-14-12";"Flyravegen 156";"";"";""
"10602";"Christensen";"Even";"1961-8-12";"Trollsvingen 207";"";"";""
"10603";"Lofthus";"Hedda";"1939-24-7";"Holdalsnuten 50";"";"";""
"10604";"Myklebust";"Malin";"1944-17-3";"Hyllelia 96";"";"";""
"10605";"Olsen";"Mary";"1987-6-10";"Ringveien 5";"";"";""
"10606";"Jacobsen";"Magnus";"1966-5-3";"Wernerløkka 75";"";"";""
"10607";"Bø";"Ali";"1951-3-10";"Nedre Sølen 38";"";"";""
"10608";"Johansen";"William";"1948-2-7";"Vinkelgata 78";"";"";""
"10609";"Thorgersen";"Ørjan";"1935-22-3";"Rasmus Engers vei 118";"";"";""
"10610";"Ellingsen";"Trygve";"1940-19-7";"Riflegata 157";"";"";""
"10611";"Bjørnstad";"Mia";"1933-1-10";"Ragnar Kalheims plass 36";"";"";""
"10612";"Thomassen";"Oliver";"1933-25-8";"Myrsvingen 93";"";"";""
"10613";"Løkken";"Serina";"1956-28-1";"Bevertunet 184";"";"";""
"10614";"Jakobsen";"Martha";"1951-8-6";"Stollvegen 20";"";"";""
"10615";"Svendsen";"Lucy";"1961-19-8";"St Jørgensveita 189";"";"";""
"10616";"Markhus";"Aksel";"1995-20-6";"Lisjebøvegen 173";"";"";""
"10617";"Nilsen";"Christina";"1978-25-2";"Sandsteinveien 108";"";"";""
"10618";"Skogen";"Mina";"1974-29-1";"Grevegården 176";"";"";""
"10619";"Lorentzen";"Snorre";"1996-21-2";"Bjørkeliveien 151";"";"";""
"10620";"Berg";"Lucas";"1974-5-5";"Klinestadmoen 141";"";"";""
"10621";"Aasen";"Gabriel";"1936-25-4";"Ballblomvegen 128";"";"";""
"10622";"Engh";"Tobias";"1988-25-3";"Båtsmannsvegen 170";"";"";""
"10623";"Jensen";"Julian";"1945-1-1";"Griffenfeldts gate 51";"";"";""
"10624";"Kroken";"Jakob";"1980-22-11";"Oberstltn. Omdals vei 53";"";"";""
"10625";"Gabrielsen";"Anders";"1944-20-5";"Frydenlundgata 83";"";"";""
"10626";"Andersson";"Nikola";"1941-13-2";"Brattliveien 191";"";"";""
"10627";"Lunde";"Adrian";"1942-23-2";"Lillengtangen 144";"";"";""
"10628";"Sandstad";"Sigurd";"1959-4-4";"Dusavikstien 27";"";"";""
"10629";"Pettersen";"Helene";"1975-8-2";"Ingelbrecht Knudssøns gate 238";"";"";""
"10630";"Enger";"William";"1999-16-3";"Ny Olavskleiv 90";"";"";""
"10631";"Egeland";"Ida";"1966-8-3";"Pedersbakken 66";"";"";""
"10632";"Nysveen";"Johanna";"1966-4-5";"Nordeidbrekka 72";"";"";""
"10633";"Fredriksen";"Jonathan";"1949-13-8";"Lilleåsvegen 62";"";"";""
"10634";"Hagen";"Ida";"1985-15-11";"Welhavens gate 31";"";"";""
"10635";"Stenhaug";"Ingrid";"1991-9-10";"Hystadtre 3";"";"";""
"10636";"Simonsen";"Iver";"1971-26-7";"Skul-svends veg 66";"";"";""
"10637";"Håland";"Maria";"1974-25-6";"Nedre Bjørkåsen 171";"";"";""
"10638";"Hartvigsen";"Ellen";"1973-7-9";"Bjørsetalleen 249";"";"";""
"10639";"Næss";"Mathea";"1973-11-9";"Nils Uhlin Hansens veg 217";"";"";""
"10640";"Fjeldheim";"Astrid";"1986-16-7";"Henrichsdammen 19";"";"";""
"10641";"Kleveland";"Julian";"1950-31-8";"Austad Skog 147";"";"";""
"10642";"Vangen";"Sigrid";"1959-27-10";"Bekkefaret 50";"";"";""
"10643";"Eriksen";"Inger";"1939-14-12";"Kaldslettvegen 192";"";"";""
"10644";"Løkken";"Kaja";"1999-19-1";"Solbakken 144";"";"";""
"10645";"Thue";"Sander";"1987-24-6";"Søndre Kongsvei 126";"";"";""
"10646";"Halvorsen";"Marita";"1976-17-11";"Herlof Steens gate 144";"";"";""
"10647";"Simonsen";"Madeleine";"1953-22-12";"Ekelundstien 138";"";"";""
"10648";"Aanonsen";"Frida";"1975-3-4";"Porfyrveien 131";"";"";""
"10649";"Hervik";"Stian";"1960-25-9";"Sopelimkroken 46";"";"";""
"10650";"Lund";"Philip";"1986-27-10";"Kalkfjellet 7";"";"";""
"10651";"Arnesen";"Alma";"1946-13-3";"Granveien 165";"";"";""
"10652";"Steen";"Dina";"1978-3-2";"Heiane 119";"";"";""
"10653";"Trøen";"Linus";"1946-20-10";"Furuholen 58";"";"";""
"10654";"Dalen";"Oliver";"1980-29-4";"Gartnerhaugveien 26";"";"";""
"10655";"Bøe";"Olivia";"1983-20-5";"Jacob Rolls gate 50";"";"";""
"10656";"Bratland";"Antonio";"1943-2-10";"Bergerveien 176";"";"";""
"10657";"Østebø";"Martine";"1970-1-1";"Alexander Kiellands plass 239";"";"";""
"10658";"Holand";"Lasse";"1961-20-3";"Hommersåkveien 116";"";"";""
"10659";"Abdi";"Anna";"1986-20-8";"Skytebaneveien 214";"";"";""
"10660";"Klemetsen";"Arian";"1958-1-10";"Ekregaten 81";"";"";""
"10661";"Hagen";"Kristian";"1949-24-12";"Narntegata 18";"";"";""
"10662";"Anda";"Sindre";"1947-28-3";"Kneika 150";"";"";""
"10663";"Christoffersen";"Finn";"1942-22-9";"Ferjegata 59";"";"";""
"10664";"Hansen";"Aminda";"1997-7-10";"Tordenskiolds gate 132";"";"";""
"10665";"Gjervik";"Karl";"1953-16-1";"Nyveien 241";"";"";""
"10666";"Nilsen";"Synnøve";"1934-1-1";"Røde-Kors vegen 10";"";"";""
"10667";"Bergum";"Michael";"1935-2-6";"Stortingsmannsvegen 16";"";"";""
"10668";"Johnsen";"Vilde";"1945-15-7";"Abbedikollen 22";"";"";""
"10669";"Andersen";"Krystian";"1951-21-1";"Velliveien 201";"";"";""
"10670";"Stubberud";"David";"1967-24-6";"Låveveien 6";"";"";""
